"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Cluster_str","Inference","R","S","Chain","Dataset","Ontology","Model","Cluster_plt"
"1243","K14
(22)","GO:0044786","cell cycle DNA replication",0.227272727272727,"18/549",0.000391707526358252,0.00281859111357786,0.00194509229335791,"851391/856237/850297/850793/855621",5,"K14 (22)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",14
"1244","K14
(22)","GO:0006270","DNA replication initiation",0.227272727272727,"21/549",0.000858760912253601,0.00536320494256494,0.00370111455727967,"853821/852245/850793/855621/855950",5,"K14 (22)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",14
"1245","K14
(22)","GO:0007049","cell cycle",0.727272727272727,"210/549",0.000879889201339404,0.00539339491932116,0.00372194847350196,"855642/855448/856305/851391/853371/856237/851671/851266/850297/850793/855621/854143/855950/852119/854063/854786",16,"K14 (22)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",14
"1246","K14
(22)","GO:0006302","double-strand break repair",0.272727272727273,"43/549",0.00468673833137961,0.0198885947139314,0.013724996193109,"853821/853371/851266/850793/855621/853747",6,"K14 (22)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",14
"1247","K14
(22)","GO:0006325","chromatin organization",0.318181818181818,"58/549",0.00492112006542381,0.0206188701475352,0.014228954752791,"855217/856305/853327/850297/850793/854143/854063",7,"K14 (22)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",14
"1248","K14
(22)","GO:0007064","mitotic sister chromatid cohesion",0.181818181818182,"22/549",0.00881425739668494,0.032781114587671,0.0226220444125444,"855448/853371/850297/854786",4,"K14 (22)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",14
"1249","K16
(25)","GO:1901135","carbohydrate derivative metabolic process",0.32,"37/549",9.30081923201295e-05,0.0298556297347616,0.0276087476150279,"853690/852857/851464/850844/853798/856720/852303/850519",8,"K16 (25)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",16
"1250","K16
(25)","GO:0033554","cellular response to stress",0.52,"110/549",0.00026267755285821,0.0400352989315822,0.0370223128339275,"854674/852130/854941/851464/852700/850844/851246/851856/853798/856854/852786/856191/850519",13,"K16 (25)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",16
"1251","K16
(25)","GO:1901137","carbohydrate derivative biosynthetic process",0.24,"26/549",0.000596080519963543,0.0400352989315822,0.0370223128339275,"853690/852857/851464/853798/856720/852303",6,"K16 (25)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",16
"1252","K16
(25)","GO:1901566","organonitrogen compound biosynthetic process",0.32,"48/549",0.000656393292880007,0.0400352989315822,0.0370223128339275,"853690/852857/851464/851246/853798/851891/856720/852303",8,"K16 (25)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",16
"1253","K16
(25)","GO:0006950","response to stress",0.52,"121/549",0.00073739921624828,0.0400352989315822,0.0370223128339275,"854674/852130/854941/851464/852700/850844/851246/851856/853798/856854/852786/856191/850519",13,"K16 (25)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",16
"1254","K16
(25)","GO:0071554","cell wall organization or biogenesis",0.28,"42/549",0.00157731581922491,0.0421931981642664,0.0390178123703004,"850811/853690/852857/851464/851246/856720/852303",7,"K16 (25)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",16
"1255","K22
(15)","GO:0007010","cytoskeleton organization",0.666666666666667,"68/549",8.26073779154419e-07,0.000140898528087303,0.000121992258915179,"852099/852787/851957/850639/853041/854555/856458/856577/855555/852249",10,"K22 (15)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",22
"1256","K22
(15)","GO:0000278","mitotic cell cycle",0.866666666666667,"142/549",9.61764696841659e-07,0.000140898528087303,0.000121992258915179,"852099/853100/852787/855636/854249/851957/850639/852274/853041/854555/856458/856577/852249",13,"K22 (15)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",22
"1257","K22
(15)","GO:1903047","mitotic cell cycle process",0.8,"135/549",7.44044070266239e-06,0.000630289298791227,0.000545714823095691,"852099/853100/852787/855636/854249/851957/850639/853041/854555/856458/856577/852249",12,"K22 (15)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",22
"1258","K22
(15)","GO:1902850","microtubule cytoskeleton organization involved in mitosis",0.4,"23/549",1.06791713889571e-05,0.000630289298791227,0.000545714823095691,"852099/851957/853041/854555/856577/852249",6,"K22 (15)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",22
"1259","K22
(15)","GO:0007049","cell cycle",0.933333333333333,"210/549",1.07557900817616e-05,0.000630289298791227,0.000545714823095691,"852099/853100/852787/855636/854249/851957/850639/852274/853041/854555/856458/856577/855555/852249",14,"K22 (15)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",22
"1260","K23
(16)","GO:0006333","chromatin assembly or disassembly",0.5625,"34/549",3.80667599120913e-08,9.09795561898982e-06,5.77011939720121e-06,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K23 (16)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",23
"1261","K23
(16)","GO:0034293","sexual sporulation",0.3125,"11/549",4.4645019818923e-06,0.000342533642819402,0.000217242213459564,"855701/852295/855700/852294/853766",5,"K23 (16)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",23
"1262","K23
(16)","GO:0043935","sexual sporulation resulting in formation of a cellular spore",0.3125,"11/549",4.4645019818923e-06,0.000342533642819402,0.000217242213459564,"855701/852295/855700/852294/853766",5,"K23 (16)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",23
"1263","K23
(16)","GO:0006325","chromatin organization",0.5625,"58/549",5.73278063296071e-06,0.000342533642819402,0.000217242213459564,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K23 (16)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",23
"1264","K23
(16)","GO:0030435","sporulation resulting in formation of a cellular spore",0.3125,"14/549",1.83774323178051e-05,0.000732034387325903,0.00046427197434455,"855701/852295/855700/852294/853766",5,"K23 (16)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",23
"1265","K23
(16)","GO:0006259","DNA metabolic process",0.4375,"95/549",0.0111742719287403,0.0422541602375979,0.0267984984550279,"851691/855976/851811/852295/851810/855700/852283",7,"K23 (16)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",23
"1266","K23
(16)","GO:0006281","DNA repair",0.375,"72/549",0.0113149215699007,0.0422541602375979,0.0267984984550279,"851691/851811/852295/851810/855700/852283",6,"K23 (16)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",23
"1267","K37
(19)","GO:0042254","ribosome biogenesis",0.736842105263158,"22/549",1.58015220084099e-18,2.25961764720261e-16,1.92944900313216e-16,"854221/852569/853048/853784/851497/853956/856553/855408/850982/854021/851208/856228/851403/851656",14,"K37 (19)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",37
"1268","K37
(19)","GO:0022613","ribonucleoprotein complex biogenesis",0.736842105263158,"23/549",4.00245377854702e-18,2.86175445166112e-16,2.44360335953397e-16,"854221/852569/853048/853784/851497/853956/856553/855408/850982/854021/851208/856228/851403/851656",14,"K37 (19)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",37
"1269","K37
(19)","GO:0006364","rRNA processing",0.631578947368421,"17/549",2.11616676393381e-16,6.13009465952757e-15,5.23438336772321e-15,"854221/853048/853784/853956/856553/855408/850982/854021/851208/856228/851403/851656",12,"K37 (19)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",37
"1270","K37
(19)","GO:0016072","rRNA metabolic process",0.631578947368421,"17/549",2.11616676393381e-16,6.13009465952757e-15,5.23438336772321e-15,"854221/853048/853784/853956/856553/855408/850982/854021/851208/856228/851403/851656",12,"K37 (19)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",37
"1271","K37
(19)","GO:0034470","ncRNA processing",0.684210526315789,"22/549",2.14338974109356e-16,6.13009465952757e-15,5.23438336772321e-15,"854221/853996/853048/853784/853956/856553/855408/850982/854021/851208/856228/851403/851656",13,"K37 (19)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",37
"1272","K39
(19)","GO:0006810","transport",0.578947368421053,"86/549",1.99742508266457e-05,0.00469743789326076,0.00405716633156125,"852960/851597/853729/854447/851211/855418/851417/853361/853406/855387/854183",11,"K39 (19)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",39
"1273","K39
(19)","GO:0071702","organic substance transport",0.473684210526316,"59/549",4.14810753766009e-05,0.00469743789326076,0.00405716633156125,"852960/854447/851211/855418/851417/853361/853406/855387/854183",9,"K39 (19)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",39
"1274","K39
(19)","GO:0071705","nitrogen compound transport",0.421052631578947,"47/549",5.88252354980457e-05,0.00469743789326076,0.00405716633156125,"852960/854447/851211/855418/853361/853406/855387/854183",8,"K39 (19)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",39
"1275","K39
(19)","GO:0072594","establishment of protein localization to organelle",0.263157894736842,"15/549",6.88269288389856e-05,0.00469743789326076,0.00405716633156125,"852960/855418/853361/855387/854183",5,"K39 (19)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",39
"1276","K39
(19)","GO:0051234","establishment of localization",0.578947368421053,"101/549",0.000102373338040765,0.00558958425702575,0.00482771109918553,"852960/851597/853729/854447/851211/855418/851417/853361/853406/855387/854183",11,"K39 (19)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",39
"1277","K39
(19)","GO:0015031","protein transport",0.315789473684211,"32/549",0.000384525258899871,0.0131219244599581,0.0113333760517857,"852960/855418/853361/853406/855387/854183",6,"K39 (19)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",39
"1278","K39
(19)","GO:0016192","vesicle-mediated transport",0.263157894736842,"22/549",0.000517620502706864,0.0135704557333612,0.0117207714836048,"852960/853729/853361/853406/854183",5,"K39 (19)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",39
"1279","K39
(19)","GO:0051179","localization",0.578947368421053,"138/549",0.00200535618271327,0.0364974825253815,0.031522791924756,"852960/851597/853729/854447/851211/855418/851417/853361/853406/855387/854183",11,"K39 (19)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",39
"1280","K40
(13)","GO:0000727","double-strand break repair via break-induced replication",0.384615384615385,"10/549",7.4711862624319e-07,6.57388449511553e-05,4.09382120025274e-05,"852501/852673/852258/856680/850980",5,"K40 (13)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",40
"1281","K40
(13)","GO:0033260","nuclear DNA replication",0.461538461538462,"18/549",7.52734865852923e-07,6.57388449511553e-05,4.09382120025274e-05,"852501/852673/852258/856680/850980/853244",6,"K40 (13)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",40
"1282","K40
(13)","GO:0044786","cell cycle DNA replication",0.461538461538462,"18/549",7.52734865852923e-07,6.57388449511553e-05,4.09382120025274e-05,"852501/852673/852258/856680/850980/853244",6,"K40 (13)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",40
"1283","K40
(13)","GO:0006270","DNA replication initiation",0.461538461538462,"21/549",2.12687299602003e-06,0.000139310181239312,8.6754030100817e-05,"852501/852673/852258/856680/850980/853244",6,"K40 (13)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",40
"1284","K40
(13)","GO:0065004","protein-DNA complex assembly",0.461538461538462,"24/549",5.09869778144791e-06,0.000222643136456559,0.000138648799320075,"852501/852673/852258/856680/850980/853244",6,"K40 (13)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",40
"1285","K40
(13)","GO:0006302","double-strand break repair",0.461538461538462,"43/549",0.000185478288864046,0.0044177556074891,0.00275111337549542,"852501/852673/852258/851772/856680/850980",6,"K40 (13)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",40
"1286","K40
(13)","GO:0006261","DNA-dependent DNA replication",0.461538461538462,"47/549",0.000311709803050344,0.00506583923990111,0.00315470101319675,"852501/852673/852258/856680/850980/853244",6,"K40 (13)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",40
"1287","K40
(13)","GO:0006260","DNA replication",0.461538461538462,"51/549",0.000498721336256539,0.00687710474206386,0.00428264859389272,"852501/852673/852258/856680/850980/853244",6,"K40 (13)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",40
"1288","K40
(13)","GO:0006259","DNA metabolic process",0.538461538461538,"95/549",0.0026420984348277,0.0242723558809475,0.0151153682665603,"852501/852673/852258/851772/856680/850980/853244",7,"K40 (13)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",40
"1289","K40
(13)","GO:0006281","DNA repair",0.461538461538462,"72/549",0.00336248051306586,0.025170568412093,0.0156747211887281,"852501/852673/852258/851772/856680/850980",6,"K40 (13)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",40
"1290","K40
(13)","GO:0006974","cellular response to DNA damage stimulus",0.461538461538462,"81/549",0.00625467767366716,0.0321318735392313,0.0200098047351581,"852501/852673/852258/851772/856680/850980",6,"K40 (13)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",40
"1291","K40
(13)","GO:0006325","chromatin organization",0.384615384615385,"58/549",0.00736016129154326,0.0333601105537287,0.0207746771226515,"852501/851772/856680/850980/853244",5,"K40 (13)","Consensus clustering",5001,500,NA,"Timecourse","BP","CC(5001,500)",40
"1292","K3
(12)","GO:0032787","monocarboxylic acid metabolic process",0.583333333333333,"14/549",8.94588576861862e-10,1.87863601140991e-07,1.77034371000032e-07,"854556/854529/855447/854706/850317/850614/856044",7,"K3 (12)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",3
"1293","K3
(12)","GO:0019752","carboxylic acid metabolic process",0.583333333333333,"19/549",1.26055222536154e-08,9.15191255243631e-07,8.62435869603021e-07,"854556/854529/855447/854706/850317/850614/856044",7,"K3 (12)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",3
"1294","K3
(12)","GO:0006082","organic acid metabolic process",0.583333333333333,"20/549",1.92336875100776e-08,9.15191255243631e-07,8.62435869603021e-07,"854556/854529/855447/854706/850317/850614/856044",7,"K3 (12)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",3
"1295","K3
(12)","GO:0043436","oxoacid metabolic process",0.583333333333333,"20/549",1.92336875100776e-08,9.15191255243631e-07,8.62435869603021e-07,"854556/854529/855447/854706/850317/850614/856044",7,"K3 (12)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",3
"1296","K3
(12)","GO:0006091","generation of precursor metabolites and energy",0.5,"12/549",2.17902679819912e-08,9.15191255243631e-07,8.62435869603021e-07,"854556/854529/856314/850317/850614/856044",6,"K3 (12)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",3
"1297","K9
(4)","GO:0045229","external encapsulating structure organization",0.75,"38/549",0.00117114168367658,0.00897900905973044,0.00667170951806596,"853693/855562/856893",3,"K9 (4)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",9
"1298","K9
(4)","GO:0071555","cell wall organization",0.75,"38/549",0.00117114168367658,0.00897900905973044,0.00667170951806596,"853693/855562/856893",3,"K9 (4)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",9
"1299","K9
(4)","GO:0071554","cell wall organization or biogenesis",0.75,"42/549",0.00158453101054067,0.00897900905973044,0.00667170951806596,"853693/855562/856893",3,"K9 (4)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",9
"1300","K10
(20)","GO:0006302","double-strand break repair",0.4,"43/549",4.59928254816304e-05,0.011452213544926,0.0110382781155913,"850584/853752/854315/850719/854198/855459/856254/850540",8,"K10 (20)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",10
"1301","K10
(20)","GO:0006974","cellular response to DNA damage stimulus",0.5,"81/549",0.000153121772429992,0.019063660667534,0.018374612691599,"851399/851453/850584/853752/854315/850719/854198/855459/856254/850540",10,"K10 (20)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",10
"1302","K10
(20)","GO:0006281","DNA repair",0.45,"72/549",0.000360070322916985,0.0298858368021098,0.0288056258333588,"851453/850584/853752/854315/850719/854198/855459/856254/850540",9,"K10 (20)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",10
"1303","K10
(20)","GO:0007064","mitotic sister chromatid cohesion",0.25,"22/549",0.000671994563143326,0.041831661555672,0.0403196737885996,"850584/854315/855459/856254/850540",5,"K10 (20)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",10
"1304","K13
(17)","GO:0016192","vesicle-mediated transport",0.411764705882353,"22/549",9.03125508714241e-07,0.000125534445711279,9.88684767434537e-05,"852129/851949/855458/854170/851055/851226/852675",7,"K13 (17)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",13
"1305","K13
(17)","GO:0006810","transport",0.647058823529412,"86/549",4.3041302571925e-06,0.000299137052874879,0.000235594498288432,"851539/850490/852129/851949/855669/855458/854170/851462/851055/851226/852675",11,"K13 (17)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",13
"1306","K13
(17)","GO:0051234","establishment of localization",0.647058823529412,"101/549",2.34023064989363e-05,0.00108430686778405,0.000853978903820833,"851539/850490/852129/851949/855669/855458/854170/851462/851055/851226/852675",11,"K13 (17)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",13
"1307","K13
(17)","GO:0051179","localization",0.705882352941177,"138/549",8.01787999000013e-05,0.00278621329652504,0.00219436715515793,"851539/852751/850490/852129/851949/855669/855458/854170/851462/851055/851226/852675",12,"K13 (17)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",13
"1308","K13
(17)","GO:0015031","protein transport",0.352941176470588,"32/549",0.000190855575137395,0.00454899172635574,0.00358269700523284,"851539/852129/855458/851462/851226/852675",6,"K13 (17)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",13
"1309","K13
(17)","GO:0071705","nitrogen compound transport",0.411764705882353,"47/549",0.000218275835293846,0.00454899172635574,0.00358269700523284,"851539/852129/855669/855458/851462/851226/852675",7,"K13 (17)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",13
"1310","K13
(17)","GO:0071702","organic substance transport",0.411764705882353,"59/549",0.00096156152023683,0.0121506410284472,0.00956960747412731,"851539/852129/855669/855458/851462/851226/852675",7,"K13 (17)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",13
"1311","K14
(22)","GO:0006260","DNA replication",0.636363636363636,"51/549",1.10224924726163e-10,3.648445008436e-08,2.51776933321867e-08,"853821/852245/855448/856305/851391/856237/851671/851266/850297/850793/855621/855950/853747/854063",14,"K14 (22)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",14
"1312","K14
(22)","GO:0006261","DNA-dependent DNA replication",0.590909090909091,"47/549",7.05164546070563e-10,1.16704732374678e-07,8.05372139459538e-08,"853821/852245/855448/856305/851391/856237/851671/851266/850297/850793/855621/855950/854063",13,"K14 (22)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",14
"1313","K14
(22)","GO:0006281","DNA repair",0.636363636363636,"72/549",1.84892671286627e-08,2.03998247319578e-06,1.40777928663853e-06,"853821/855642/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/853747/854063",14,"K14 (22)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",14
"1314","K14
(22)","GO:0006259","DNA metabolic process",0.681818181818182,"95/549",8.3120429521834e-08,6.46179289999023e-06,4.45924331148952e-06,"853821/855642/852245/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/853747/854063",15,"K14 (22)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",14
"1315","K14
(22)","GO:0006974","cellular response to DNA damage stimulus",0.636363636363636,"81/549",9.79474775246801e-08,6.46179289999023e-06,4.45924331148952e-06,"853821/855642/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/853747/854063",14,"K14 (22)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",14
"1316","K14
(22)","GO:0033554","cellular response to stress",0.681818181818182,"110/549",7.12013921771977e-07,2.15164347774277e-05,1.48483585520808e-05,"853821/855642/855448/856305/851391/853371/851671/853327/851266/850297/850793/855621/855950/853747/854063",15,"K14 (22)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",14
"1317","K14
(22)","GO:0006950","response to stress",0.681818181818182,"121/549",2.77518095250419e-06,4.83465734357309e-05,3.33636712849534e-05,"853821/855642/855448/856305/851391/853371/851671/853327/851266/850297/850793/855621/855950/853747/854063",15,"K14 (22)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",14
"1318","K14
(22)","GO:0033260","nuclear DNA replication",0.227272727272727,"18/549",0.000391707526358252,0.00281859111357786,0.00194509229335791,"851391/856237/850297/850793/855621",5,"K14 (22)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",14
"1319","K14
(22)","GO:0044786","cell cycle DNA replication",0.227272727272727,"18/549",0.000391707526358252,0.00281859111357786,0.00194509229335791,"851391/856237/850297/850793/855621",5,"K14 (22)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",14
"1320","K14
(22)","GO:0006270","DNA replication initiation",0.227272727272727,"21/549",0.000858760912253601,0.00536320494256494,0.00370111455727967,"853821/852245/850793/855621/855950",5,"K14 (22)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",14
"1321","K14
(22)","GO:0007049","cell cycle",0.727272727272727,"210/549",0.000879889201339404,0.00539339491932116,0.00372194847350196,"855642/855448/856305/851391/853371/856237/851671/851266/850297/850793/855621/854143/855950/852119/854063/854786",16,"K14 (22)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",14
"1322","K14
(22)","GO:0006302","double-strand break repair",0.272727272727273,"43/549",0.00468673833137961,0.0198885947139314,0.013724996193109,"853821/853371/851266/850793/855621/853747",6,"K14 (22)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",14
"1323","K14
(22)","GO:0006325","chromatin organization",0.318181818181818,"58/549",0.00492112006542381,0.0206188701475352,0.014228954752791,"855217/856305/853327/850297/850793/854143/854063",7,"K14 (22)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",14
"1324","K14
(22)","GO:0007064","mitotic sister chromatid cohesion",0.181818181818182,"22/549",0.00881425739668494,0.032781114587671,0.0226220444125444,"855448/853371/850297/854786",4,"K14 (22)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",14
"1325","K16
(24)","GO:1901135","carbohydrate derivative metabolic process",0.333333333333333,"37/549",6.64623249345251e-05,0.0210020946793099,0.0193790147440668,"853690/852857/851464/850844/853798/856720/852303/850519",8,"K16 (24)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",16
"1326","K16
(24)","GO:0033554","cellular response to stress",0.541666666666667,"110/549",0.000151726119706153,0.0239727269135722,0.0221200711361076,"854674/852130/854941/851464/852700/850844/851246/851856/853798/856854/852786/856191/850519",13,"K16 (24)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",16
"1327","K16
(24)","GO:0006950","response to stress",0.541666666666667,"121/549",0.000435764703107802,0.0302161704019734,0.0278810099978236,"854674/852130/854941/851464/852700/850844/851246/851856/853798/856854/852786/856191/850519",13,"K16 (24)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",16
"1328","K16
(24)","GO:1901137","carbohydrate derivative biosynthetic process",0.25,"26/549",0.0004680313187671,0.0302161704019734,0.0278810099978236,"853690/852857/851464/853798/856720/852303",6,"K16 (24)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",16
"1329","K16
(24)","GO:1901566","organonitrogen compound biosynthetic process",0.333333333333333,"48/549",0.000478103962056541,0.0302161704019734,0.0278810099978236,"853690/852857/851464/851246/853798/851891/856720/852303",8,"K16 (24)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",16
"1330","K16
(24)","GO:0071554","cell wall organization or biogenesis",0.291666666666667,"42/549",0.00120436704889753,0.0317149989543015,0.0292640063635627,"850811/853690/852857/851464/851246/856720/852303",7,"K16 (24)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",16
"1331","K23
(15)","GO:0007010","cytoskeleton organization",0.666666666666667,"68/549",8.26073779154419e-07,0.000140898528087303,0.000121992258915179,"852099/852787/851957/850639/853041/854555/856458/856577/855555/852249",10,"K23 (15)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",23
"1332","K23
(15)","GO:0000278","mitotic cell cycle",0.866666666666667,"142/549",9.61764696841659e-07,0.000140898528087303,0.000121992258915179,"852099/853100/852787/855636/854249/851957/850639/852274/853041/854555/856458/856577/852249",13,"K23 (15)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",23
"1333","K23
(15)","GO:1903047","mitotic cell cycle process",0.8,"135/549",7.44044070266239e-06,0.000630289298791227,0.000545714823095691,"852099/853100/852787/855636/854249/851957/850639/853041/854555/856458/856577/852249",12,"K23 (15)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",23
"1334","K23
(15)","GO:1902850","microtubule cytoskeleton organization involved in mitosis",0.4,"23/549",1.06791713889571e-05,0.000630289298791227,0.000545714823095691,"852099/851957/853041/854555/856577/852249",6,"K23 (15)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",23
"1335","K23
(15)","GO:0007049","cell cycle",0.933333333333333,"210/549",1.07557900817616e-05,0.000630289298791227,0.000545714823095691,"852099/853100/852787/855636/854249/851957/850639/852274/853041/854555/856458/856577/855555/852249",14,"K23 (15)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",23
"1336","K24
(16)","GO:0006333","chromatin assembly or disassembly",0.5625,"34/549",3.80667599120913e-08,9.09795561898982e-06,5.77011939720121e-06,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K24 (16)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",24
"1337","K24
(16)","GO:0034293","sexual sporulation",0.3125,"11/549",4.4645019818923e-06,0.000342533642819402,0.000217242213459564,"855701/852295/855700/852294/853766",5,"K24 (16)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",24
"1338","K24
(16)","GO:0043935","sexual sporulation resulting in formation of a cellular spore",0.3125,"11/549",4.4645019818923e-06,0.000342533642819402,0.000217242213459564,"855701/852295/855700/852294/853766",5,"K24 (16)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",24
